290,14.59,1298.94,2.54
291,14.55,1307.69,2.55
292,14.49,1303.2,2.53
293,14.52,1300.71,2.53
294,14.66,1306.25,2.57
295,14.67,1300.79,2.56
296,14.67,1296.13,2.55
297,14.51,1301.78,2.54
298,14.43,1305.4,2.53
299,14.49,1306.02,2.54
300,14.46,1304.73,2.53
301,14.45,1304.16,2.53
302,14.38,1291.69,2.49
303,13.55,1297.49,2.36
304,13.9,1293.18,2.41
305,14.14,1300.47,2.47
306,14.04,1300.99,2.45
307,14.2,1301.29,2.48
308,14.17,1296.57,2.47
309,14.27,1299.51,2.49
310,14.29,1300.12,2.49
314,15.28,1289.84,2.64
315,14.93,1300.6,2.61
316,14.78,1301.15,2.58
317,14.68,1305.36,2.57
318,14.49,1309.72,2.55
319,14.6,1306.37,2.56
320,14.54,1304.96,2.55
321,14.57,1302.05,2.55
322,14.62,1297.83,2.55
323,14.61,1295.62,2.54
324,14.85,1293.25,2.58
325,14.86,1306.32,2.61
326,12.58,1291.62,2.18
327,13.05,1296,2.27
328,13.48,1304.6,2.36
329,13.5,1297.28,2.35
330,13.65,1296.23,2.38
331,13.72,1301.17,2.4
332,14.07,1279.47,2.42
333,15.28,877.13,1.8
334,13.49,1088.81,1.97
335,13.92,1301.84,2.43
336,13.91,1300.74,2.43
337,13.19,1295.54,2.3
338,12.45,1294.09,2.16
339,13.16,1291.09,2.28
340,12.96,1303.11,2.27
341,13.03,1306.71,2.29
342,13.14,1301.06,2.3
343,13.12,1300.7,2.29
344,13.11,1302.06,2.29
345,13.21,1301.93,2.31
346,13.26,1294.23,2.31
347,13.29,1295.23,2.31
348,12.99,1293.79,2.26
349,12.52,1298.93,2.19
350,11.96,1301.72,2.09
351,11.41,1307.8,2.01
352,12,1305.14,2.1
353,11.99,1301.92,2.1
354,11.99,1298.32,2.09
355,11.97,1295.52,2.08
356,11.88,1299.75,2.07
357,11.89,1298.91,2.07
358,12.01,1302.38,2.1
359,12.32,1306.74,2.16
360,12.59,1306.13,2.21
361,12.75,1306.99,2.24
362,12.77,1301.73,2.23
363,12.93,1305.36,2.27
364,13.17,1304.95,2.31
365,13.18,1307.56,2.31
366,13.23,1305.48,2.32
367,13.34,1300.73,2.33
368,13.57,1301.01,2.37
369,13.61,1293.07,2.36
370,13.69,1301.98,2.39
371,13.78,1296.74,2.4
372,13.81,1302.24,2.41
373,13.72,1304.81,2.4
374,13.73,1304.59,2.4
375,13.84,1302.33,2.42
376,13.83,1300.55,2.41
377,13.65,1299.4,2.38
378,13.26,1294.75,2.3
379,12.89,1294.61,2.24
380,13.26,1299.15,2.31
381,14.64,1308.95,2.57
382,14.79,1296.01,2.57
383,12.05,1302.57,2.11
384,11.97,1295.53,2.08
385,11.87,1303.34,2.08
386,11.91,1297.04,2.07
387,11.87,1303.12,2.08
388,12.52,1301.07,2.19
389,12.52,1302.04,2.19
390,12.48,1308.32,2.19
391,12.76,1303.06,2.23
392,12.82,1304.37,2.24
393,13,1300.55,2.27
394,13.07,1300.89,2.28
395,13.18,1298.77,2.3
396,13.15,1298.52,2.29
397,13.2,1301.03,2.3
398,13.11,1306.02,2.3
399,13.14,1298.73,2.29
400,13.15,1294.5,2.29
401,13.14,1306.93,2.31
402,13.36,1292.77,2.32
403,13.05,1299.31,2.28
404,12.97,1299.12,2.26
405,12.85,1301.39,2.24
406,13.02,1292.79,2.26
407,13.13,1291.84,2.28
408,13.44,1297.49,2.34
409,13.6,1298.43,2.37
410,13.66,1305.08,2.39
411,13.76,1296.06,2.39
412,13.62,1307.44,2.39
413,13.63,1304.42,2.39
414,12.91,1299.14,2.25
415,12.85,1297.05,2.24
416,12.86,1294.9,2.24
417,12.94,1295.84,2.25
418,12.93,1295.39,2.25
419,12.86,1292.74,2.23
420,12.84,1298.13,2.24
421,12.8,1299.7,2.23
422,12.93,1302.03,2.26
423,12.83,1297.46,2.23
424,12.84,1295.28,2.23
425,12.91,1294.29,2.24
426,12.95,1295.3,2.25
427,11.67,1292.94,2.03
428,12.69,1297.57,2.21
429,14.16,1294.6,2.46
430,13.53,1302.74,2.36
431,13.58,1292.18,2.35
432,13.75,1294.94,2.39
433,13.67,1299.16,2.38
434,13.68,1296.5,2.38
435,13.67,1294.76,2.37
436,14.41,1302.87,2.52
437,14.77,1292.99,2.56
438,14.69,1296.66,2.55
439,14.97,1300.88,2.61
440,14.95,1300.9,2.6
441,15.03,1304.7,2.63
442,15.16,1304.01,2.65
443,15.12,1301.99,2.64
444,15.23,1299.16,2.65
445,15.13,1306.56,2.65
446,15.19,1295.38,2.64
447,15.11,1298.77,2.63
448,14.95,1291.55,2.59
449,14.92,1299.17,2.6
450,14.8,1301.8,2.58
451,14.74,1297.11,2.56
452,14.76,1296.52,2.56
453,14.75,1301,2.57
454,14.84,1297.14,2.58
455,14.9,1293.63,2.58
456,14.82,1299.35,2.58
457,14.93,1303.29,2.61
458,15.02,1293.31,2.6
459,15.08,1295.53,2.62
460,15.06,1291.99,2.61
461,15.02,1307.64,2.63
462,14.92,1305.99,2.61
463,15.01,1304.15,2.62
464,14.97,1303.75,2.61
465,15.03,1302.93,2.62
466,14.96,1301.18,2.61
467,14.92,1300.03,2.6
468,15.05,1300.31,2.62
469,15.01,1299.97,2.61
470,15,1292.96,2.6
471,13.96,1304.61,2.44
472,13.3,1350.79,2.41
473,13.76,1348.63,2.49
474,13.92,1344.24,2.51
475,13.78,1351.5,2.5
476,14.19,1355.26,2.58
477,14.27,1349.32,2.58
478,14.28,1345.86,2.58
479,14.24,1344.86,2.57
480,14.2,1354.53,2.58
481,13.89,1342.97,2.5
482,13.59,1349.07,2.46
483,13.64,1349.42,2.47
484,13.68,1346.81,2.47
485,13.65,1350.68,2.47
486,13.67,1356.24,2.48
487,13.72,1348.34,2.48
488,13.82,1346.88,2.49
489,13.81,1346.53,2.49
490,13.83,1347.33,2.5
491,13.81,1348.61,2.5
492,13.89,1343.36,2.5
493,13.86,1346.66,2.5
494,13.89,1343.21,2.5
495,13.77,1346.5,2.48
496,13.81,1342.73,2.48
497,13.61,1350.23,2.46
498,13.63,1349.58,2.47
499,13.62,1345.71,2.46
500,13.62,1343.72,2.45
501,13.66,1345.21,2.46
502,13.75,1341.9,2.47
503,13.57,1352.22,2.46
504,13.02,1350.56,2.36
505,12.91,1353.25,2.34
506,13.02,1348.2,2.36
507,12.79,1355.59,2.33
508,12.59,1346.56,2.27
509,12.6,1344.55,2.27
510,12.59,1348.62,2.28
511,12.7,1356.52,2.31
512,12.79,1349.74,2.32
513,12.71,1356.71,2.31
514,12.85,1344.05,2.32
515,12.85,1343.88,2.32
516,12.65,1352.21,2.3
517,12.77,1353.76,2.32
518,12.29,1354.75,2.23
519,11.83,1352.85,2.15
520,11.61,1344.44,2.09
521,11.39,1353.22,2.07
522,11.25,1358.23,2.05
523,10.9,1404.14,2.05
524,10.9,1396.29,2.04
525,10.92,1399.96,2.05
526,10.86,1400.47,2.04
527,10.95,1402.91,2.06
528,11.12,1395.72,2.08
529,11.35,1395,2.13
530,11.5,1397.1,2.16
531,11.66,1401.84,2.19
532,11.73,1403.14,2.21
533,11.7,1398.62,2.2
534,11.74,1392.01,2.19
535,11.67,1399.7,2.19
536,11.82,1395.23,2.21
537,11.76,1392.03,2.2
538,11.63,1398.3,2.18
539,11.69,1399.04,2.19
540,11.72,1398.17,2.2
541,11.64,1400.65,2.19
542,11.96,1398.17,2.24
543,12.15,1398.13,2.28
544,12.01,1399.12,2.25
545,11.9,1405.16,2.24
546,12.11,1401.96,2.28
547,12.09,1393.75,2.26
548,12.14,1394.45,2.27
549,12.1,1394.64,2.26
550,12.16,1395.53,2.28
551,11.36,1392.29,2.12
552,11.45,1402.25,2.16
553,11.58,1399.57,2.18
554,11.57,1405.08,2.18
555,11.67,1405.99,2.2
556,11.71,1401.25,2.2
557,11.72,1398.02,2.2
558,11.72,1398.71,2.2
559,11.68,1402.72,2.2
560,11.57,1407.85,2.19
561,11.72,1398.43,2.2
562,11.61,1401.35,2.18
563,11.67,1400.35,2.19
564,11.69,1404.9,2.2
565,11.69,1394.91,2.19
566,11.63,1400.6,2.19
567,11.56,1404.35,2.18
568,11.54,1403.86,2.18
569,11.5,1403.32,2.17
570,11.58,1395.88,2.17
571,11.57,1392.83,2.16
572,11.46,1402.31,2.16
573,11.45,1394.1,2.14
574,11.35,1405.36,2.14
575,11.45,1392.73,2.14
576,11.54,1403.86,2.17
577,11.49,1406.49,2.17
578,11.76,1397.27,2.21
579,11.73,1401.88,2.21
580,11.71,1401.42,2.2
581,11.74,1401.32,2.21
582,11.84,1394.96,2.22
583,11.83,1398.21,2.22
584,11.78,1393.37,2.2
585,11.74,1399.71,2.21
586,11.65,1405.37,2.2
587,11.56,1394.54,2.16
588,11.05,1390.9,2.06
589,10.99,1401.65,2.07
590,10.94,1396.02,2.05
591,10.92,1392.61,2.04
592,10.81,1403.43,2.04
593,10.61,1400.42,2
594,10.72,1399.5,2.01
595,10.57,1401.04,1.99
596,10.55,1402.96,1.99
597,11.15,1403.94,2.1
598,11.8,1393.16,2.21
599,11.97,1392.35,2.24
600,12.04,1393.03,2.25
601,12.09,1392.09,2.26
602,12.05,1397.51,2.26
603,12.24,1396.58,2.29
604,12.01,1404.53,2.26
605,12.02,1398.72,2.26
606,12.07,1393.06,2.26
607,12.04,1401.52,2.26
608,12.08,1396.02,2.26
609,11.8,1395.41,2.21
610,11.49,1395.98,2.15
611,11.5,1408.33,2.17
612,11.61,1398.03,2.18
613,11.52,1398.39,2.16
614,11.47,1403.34,2.16
615,11.38,1405.59,2.15
616,11.33,1396.02,2.12
617,11.08,1405.66,2.09
618,11.22,1400.1,2.11
619,11.16,1393.92,2.09
620,10.99,1405.35,2.07
621,11.1,1399.23,2.08
622,11.45,1397.08,2.15
623,11.86,1393.61,2.22
624,12.11,1399.24,2.27
625,12.14,1396.29,2.27
626,12.13,1401.84,2.28
627,12.17,1400.52,2.29
628,12.28,1398.22,2.3
629,12.27,1394.75,2.3
630,12.42,1394.81,2.32
631,12.38,1399.24,2.33
632,12.36,1403.83,2.33
633,12.39,1399.19,2.33
634,12.53,1403.48,2.36
635,12.57,1400.62,2.36
636,12.49,1405.37,2.35
637,12.45,1398.68,2.34
638,12.49,1399.29,2.34
639,12.19,1401.59,2.29
640,11.93,1396.51,2.24
641,11.84,1397.06,2.22
642,11.75,1395.96,2.2
643,11.7,1397.28,2.19
644,11.74,1397.21,2.2
645,11.77,1397.76,2.21
646,11.81,1393.69,2.21
647,11.75,1402.84,2.21
648,11.8,1402.47,2.22
649,11.88,1397.55,2.23
650,11.89,1395.32,2.23
651,11.97,1399.17,2.25
652,12.57,1398.52,2.36
653,13.12,1395.58,2.45
654,13.06,1399.4,2.45
655,12.76,1402.94,2.4
656,12.45,1401.75,2.34
